Freebase_actor_ID,connectivity,community
/m/03fw60,683,3
/m/0969vz,650,3
/m/05nw9m,646,3
/m/0cm19f,644,3
/m/03m2fg,585,3
/m/0894_x,574,3
/m/090gk3,554,3
/m/07rn0z,512,3
/m/05qtcv,502,3
/m/02tq2r,470,3
/m/061zc_,464,3
/m/08624h,464,3
/m/02n1p5,459,3
/m/06wvfq,453,3
/m/043cl9,444,3
/m/03f22dp,413,3
/m/044prt,403,3
/m/02qnk5c,402,3
/m/044ptm,394,3
/m/01n8_g,380,3
/m/05wdgq,371,3
/m/03j367r,360,3
/m/01s0l0,357,3
/m/05_zc7,342,3
/m/03f02ct,321,3
/m/087z12,318,3
/m/044pqn,317,3
/m/045n3p,303,3
/m/08d6bd,296,3
/m/02qnhk1,292,3
/m/01zh29,287,3
/m/02jxsq,286,3
/m/0gcx730,275,3
/m/027lfrs,272,3
/m/0fg_hg,268,3
/m/0k0q8q,265,3
/m/081hvm,264,3
/m/0cb1ky,262,3
/m/0cfywh,251,3
/m/038b_x,244,3
/m/07jmnh,236,3
/m/04328m,232,3
/m/070c93,228,3
/m/05zdk2,225,3
/m/0bxy67,224,3
/m/07t3x8,223,3
/m/02x02kb,217,3
/m/03vrnh,214,3
/m/02wyc0,207,3
/m/0d5trf,207,3
/m/02c_wc,198,3
/m/08vpjv,195,3
/m/08y7b9,190,3
/m/02756j,187,3
/m/0gbzgw3,184,3
/m/03xdxv,182,3
/m/067jsf,180,3
/m/02wxvtv,178,3
/m/047jhq,176,3
/m/03cprft,176,3
/m/02vmzp,173,3
/m/03d6wsd,172,3
/m/0b5x23,171,3
/m/01wttr1,168,3
/m/0266d2k,165,3
/m/07jmgz,164,3
/m/026j4y9,163,3
/m/0k1rsd,160,3
/m/0ddfph,159,3
/m/08kp57,159,3
/m/0265z9l,158,3
/m/04s96s,156,3
/m/02xgdv,155,3
/m/04hqbbz,153,3
/m/06s6xv,152,3
/m/02ctyy,148,3
/m/03hfxx,146,3
/m/038x5v,142,3
/m/03t8_m,140,3
/m/0239zv,138,3
/m/07c90c,137,3
/m/04rs6k,135,3
/m/06btk1,135,3
/m/0276g40,134,3
/m/03t8v3,132,3
/m/0gbxvv5,132,3
/m/07f0tw,131,3
/m/05g3ss,131,3
/m/0cct7p,131,3
/m/01zp33,130,3
/m/090x7d,129,3
/m/0cfz_z,127,3
/m/099s4z,125,3
/m/07hpqm,124,3
/m/06gn7r,124,3
/m/0gdkxkf,122,3
/m/045hz5,120,3
/m/08t776,120,3
/m/03fwln,118,3
/m/0503zz,118,3
/m/073rkm,117,3
/m/03d63lb,116,3
/m/0kt64b,114,3
/m/01zt10,113,3
/m/040wdl,109,3
/m/05wdcz,106,3
/m/03khrl,102,3
/m/08q9qx,102,3
/m/0gdkfr0,102,3
/m/090gpr,101,3
/m/04y0yc,100,3
/m/087_wh,100,3
/m/04qp06,100,3
/m/047m111,99,3
/m/03khs_,98,3
/m/07l4kn,98,3
/m/07tcjt,98,3
/m/025p38,97,3
/m/0fwfxv,97,3
/m/0280xl6,96,3
/m/04jjgzg,95,3
/m/04y0hj,92,3
/m/03x31g,91,3
/m/03f1zb5,91,3
/m/08hhm6,90,3
/m/0gc6fr4,90,3
/m/05d7rk,90,3
/m/02ryxjl,89,3
/m/0cr7q2b,89,3
/m/023sng,89,3
/m/04n6t55,88,3
/m/0241wg,85,3
/m/0dnr7x,84,3
/m/049m19,83,3
/m/02y_491,83,3
/m/03d3gd,83,3
/m/02q3h_p,83,3
/m/05wd82,82,3
/m/049468,81,3
/m/021zyf,81,3
/m/0jx9l6,81,3
/m/040nwr,80,3
/m/02vmzb,80,3
/m/0g4m38,80,3
/m/0g0tyq,79,3
/m/07f49g,79,3
/m/026j5j6,78,3
/m/06qxx0,78,3
/m/015npr,77,3
/m/05w6fq,77,3
/m/02n5b3,77,3
/m/075r_k,76,3
/m/026kv8h,76,3
/m/0f5zj6,75,3
/m/0270bv0,74,3
/m/077x14,74,3
/m/0k1sn51,73,3
/m/0cl0js,73,3
/m/03z_g7,72,3
/m/02qnj9h,72,3
/m/0dm652,71,3
/m/0cr6dz6,71,3
/m/0fbt2x,70,3
/m/0808dpt,70,3
/m/0btrvt,69,3
/m/02q99nj,68,3
/m/03qjbbd,68,3
/m/0gbwr04,68,3
/m/0fphcdw,68,3
/m/026n_xx,68,3
/m/04jr9d,67,3
/m/08ch36,66,3
/m/0jsnl2,66,3
/m/040khd,65,3
/m/02w09gx,65,3
/m/03w7jt,63,3
/m/0flj39,63,3
/m/02q97xt,63,3
/m/064p92m,62,3
/m/02xhr0,62,3
/m/021j72,61,3
/m/04g0wt9,61,3
/m/09zf1p,61,3
/m/05b1062,61,3
/m/0c9slq,61,3
/m/0278gv2,60,3
/m/050llt,59,3
/m/0bs530,59,3
/m/03t8sd,57,3
/m/02rg_7h,57,3
/m/090_4l,56,3
/m/02x2fvz,55,3
/m/0cr6dzh,54,3
/m/08bqy9,54,3
/m/026g3l3,53,3
/m/03bxsk4,53,3
/m/03z_gl,53,3
/m/0cld6t,53,3
/m/03cbfhn,52,3
/m/0gdk2gk,52,3
/m/0cdy96,52,3
/m/03j368d,51,3
/m/05c0wz6,51,3
/m/0dl54k2,51,3
/m/02q98x2,51,3
/m/0gbyqwr,50,3
/m/03zhqs,50,3
/m/05b05p_,50,3
/m/05xhmh,48,3
/m/040wjm,47,3
/m/08z_kd,47,3
/m/0gch_47,47,3
/m/0cfwj7,46,3
/m/04g5nr,46,3
/m/08w8g0,45,3
/m/0gc97zr,45,3
/m/08trv2,45,3
/m/09zfq_,45,3
/m/06kl0k,44,3
/m/0jsnl8,44,3
/m/0cs7r8,44,3
/m/07f37n,44,3
/m/08_6h8,44,3
/m/06y_92,43,3
/m/0274f0x,42,3
/m/0cj4kr,41,3
/m/025zsh2,40,3
/m/04n4h2l,40,3
/m/0gdk871,40,3
/m/02qq_ww,40,3
/m/03d8njj,40,3
/m/06n54j,39,3
/m/07k4dx5,39,3
/m/0cvbb9q,39,3
/m/02q_47r,39,3
/m/03rtvc,39,3
/m/04lg2gk,38,3
/m/0ggxly,38,3
/m/047f23v,38,3
/m/03m3nzf,38,3
/m/0cw9jh,38,3
/m/0gc1wb1,38,3
/m/04g5td,38,3
/m/04b1n,37,3
/m/0gbxm40,36,3
/m/06600n_,36,3
/m/0gc4ylj,36,3
/m/0d9xq4,36,3
/m/04ch23,35,3
/m/0gdk402,35,3
/m/0cg0tr,35,3
/m/04rr_s,35,3
/m/0gdk_pd,34,3
/m/0gdk17g,34,3
/m/0cfwz4,34,3
/m/047f9jp,34,3
/m/03t8z1,34,3
/m/04_fcc,33,3
/m/05q7k8,33,3
/m/0ccbln3,33,3
/m/0cr7p37,33,3
/m/047s9xk,33,3
/m/0cfdbx,33,3
/m/0gcxl37,33,3
/m/0gc1hqr,32,3
/m/0dj2nf2,32,3
/m/04g5sn,32,3
/m/0bs1d9p,31,3
/m/04mz0ty,31,3
/m/0b7zz5,31,3
/m/0h4pss,31,3
/m/02phhc0,31,3
/m/065xb3,31,3
/m/0dj2nfc,30,3
/m/085lpk,30,3
/m/090v7b,30,3
/m/09v18kq,30,3
/m/0fy2zn,30,3
/m/0gvv6z8,30,3
/m/0885_b,30,3
/m/0dhzn5,30,3
/m/0fj2sk,29,3
/m/0flj84,29,3
/m/04pzp8,29,3
/m/0gcjg_9,28,3
/m/06dzgl,28,3
/m/0hh2zgr,28,3
/m/086lpw,28,3
/m/02r_c3x,28,3
/m/07f3wn,28,3
/m/0jt5jn,28,3
/m/0573tj8,28,3
/m/04mzw77,28,3
/m/09k68f,27,3
/m/0bvls5,27,3
/m/026m_m0,27,3
/m/05ydx0,26,3
/m/0gdm998,26,3
/m/0krw5f,25,3
/m/03cmbp8,25,3
/m/0dkc9ws,25,3
/m/0b55n2,25,3
/m/02q2yld,25,3
/m/09k62cz,25,3
/m/06_wzm4,25,3
/m/0ddfchv,25,3
/m/03hnn5b,25,3
/m/0662st,25,3
/m/09v3c8s,25,3
/m/04kfg7,25,3
/m/05d7vq,24,3
/m/0261yk1,24,3
/m/0gcxkdy,24,3
/m/047t4vq,23,3
/m/054ypw,23,3
/m/05p8_n4,23,3
/m/02852vp,23,3
/m/0b_qxs1,23,3
/m/0g2bkf,23,3
/m/0c3q57,23,3
/m/0gc56_0,23,3
/m/09w3dt,22,3
/m/0gc0x6x,22,3
/m/02wy7c,22,3
/m/03cndvm,22,3
/m/0cqyvd,22,3
/m/0gcx7_n,21,3
/m/08tcyn,21,3
/m/0b_qxrv,21,3
/m/0bff4jk,21,3
/m/0gdk3cl,20,3
/m/03qjs92,20,3
/m/0cd7g0,20,3
/m/03hnrn3,20,3
/m/0flxmx,20,3
/m/0gb_zqh,20,3
/m/0h2hsw,20,3
/m/05xd8x,19,3
/m/05m_ksf,19,3
/m/04d_fbm,19,3
/m/063__x,19,3
/m/0b7bk8,19,3
/m/03h0j9m,19,3
/m/073dmy,19,3
/m/043rd_l,19,3
/m/0fvs6l,18,3
/m/02r30xh,18,3
/m/02rkt1c,18,3
/m/02qnhtn,18,3
/m/09v4x2t,17,3
/m/0gc4hjz,17,3
/m/0862nf,17,3
/m/07fm_x,17,3
/m/0d_tk7,17,3
/m/07s3j8p,17,3
/m/05zm76x,17,3
/m/0fq1rj3,17,3
/m/06ztd0d,17,3
/m/0jtwms,17,3
/m/08xtbc,16,3
/m/027gsx3,16,3
/m/0djwkt,16,3
/m/0cr6dzd,16,3
/m/0271zv7,16,3
/m/03d06q8,16,3
/m/02lyrj,16,3
/m/082t0j,16,3
/m/0cfgbw,15,3
/m/0c688y,15,3
/m/02740jf,15,3
/m/0cvyx3,15,3
/m/0cs_cxv,15,3
/m/02z9gd_,15,3
/m/0gbzv77,15,3
/m/0k3_4h,15,3
/m/07t4d6d,15,3
/m/0b7b98,15,3
/m/0cz88y_,14,3
/m/0jvp06,14,3
/m/0gcxqtd,14,3
/m/026p3wd,14,3
/m/032tb0,14,3
/m/03f46w,14,3
/m/04n268h,13,3
/m/027vy8b,13,3
/m/068zjd,13,3
/m/0b55cx,13,3
/m/0h6dlc7,13,3
/m/0gc99_4,13,3
/m/0gc0jd8,13,3
/m/0b84vr,13,3
/m/03nvxl9,13,3
/m/06kxs3,13,3
/m/0fqmmhg,13,3
/m/0k44p3,13,3
/m/028bs1p,13,3
/m/01mp07q,12,3
/m/0261psv,12,3
/m/0ct15lj,12,3
/m/0gdk5l4,12,3
/m/0j_9xt,12,3
/m/027wtq4,12,3
/m/07066b,12,3
/m/0270fn6,12,3
/m/0dl7zl,12,3
/m/0gxn9l,12,3
/m/08m37w,12,3
/m/0bwlv75,12,3
/m/08h94l,12,3
/m/02xb82c,12,3
/m/01x29cx,12,3
/m/03cb0yx,12,3
/m/0gby1nk,12,3
/m/0b82nz,12,3
/m/07f4tm,12,3
/m/02qk1wb,11,3
/m/02p44hd,11,3
/m/04m_hj3,11,3
/m/0gdkw0b,11,3
/m/0gcz1wg,10,3
/m/026ttbb,10,3
/m/0gc1kxz,10,3
/m/0djwb0,10,3
/m/0c96fs,10,3
/m/0gb_jdq,10,3
/m/0ckfm6,10,3
/m/02q1mmh,10,3
/m/0gc1sk9,10,3
/m/0ccn56,10,3
/m/0jsnlg,10,3
/m/0gm2kyg,10,3
/m/0gdl2n9,10,3
/m/03c33jg,10,3
/m/04rs51,10,3
/m/0gdk1vf,10,3
/m/0g4w3jv,10,3
/m/0813v2,9,3
/m/0gdl9lb,9,3
/m/0c36fz,9,3
/m/0k7j6n,9,3
/m/0cn8y3,9,3
/m/066wtm,9,3
/m/0gc2lz2,9,3
/m/09_zqy,9,3
/m/0dkc9ww,9,3
/m/025yyhq,9,3
/m/0gbyt81,9,3
/m/0gfd1wh,9,3
/m/0gbwnxv,9,3
/m/0k29n2,9,3
/m/07zm_w,9,3
/m/0djwy_g,9,3
/m/06vxph,9,3
/m/0gc1mvn,9,3
/m/0872hg,9,3
/m/02rfx4j,9,3
/m/0g783p,9,3
/m/0bcg42,9,3
/m/03c5jd1,9,3
/m/0b781h6,9,3
/m/0486gk,9,3
/m/0274zgs,9,3
/m/04jcjlt,9,3
/m/0fff6_,9,3
/m/0bmj16,9,3
/m/0gc6jc2,9,3
/m/0gdk5_9,9,3
/m/047pfxm,9,3
/m/04ymjs,9,3
/m/0gcx7fd,8,3
/m/05zvzn2,8,3
/m/02qtpgr,8,3
/m/01k6n8,8,3
/m/07wgyy,8,3
/m/0gbx2ds,8,3
/m/0gb_sjf,8,3
/m/0gc2q7l,8,3
/m/02x07ff,8,3
/m/0gcxl3v,7,3
/m/0ggw8w,7,3
/m/0gc20zt,7,3
/m/04yg_0x,7,3
/m/0ckp95,7,3
/m/0gbwnlq,7,3
/m/027wtxb,7,3
/m/02qh590,7,3
/m/03d8s9x,7,3
/m/0jt1t3,7,3
/m/0jt5k6,7,3
/m/0c20w0,7,3
/m/02pmhhg,6,3
/m/0gbxk_7,6,3
/m/0gbztyb,6,3
/m/0b_qxrg,6,3
/m/0ccsjs,6,3
/m/0gc026x,6,3
/m/0dv37j,6,3
/m/0jx9kv,6,3
/m/04gtmv4,6,3
/m/0b82gx,6,3
/m/0gb_8g1,6,3
/m/05sx_xc,6,3
/m/07tc2k,6,3
/m/03wfljf,6,3
/m/0k12zf,6,3
/m/0gc8yr1,6,3
/m/05f8gsq,6,3
/m/0266qjv,6,3
/m/0jt5jg,6,3
/m/0gbztcg,6,3
/m/026ksyr,6,3
/m/027xfx0,6,3
/m/02x68cc,6,3
/m/0bvcb34,6,3
/m/0k0bzk,6,3
/m/0bsc89,6,3
/m/0c9st_,6,3
/m/026mdxn,6,3
/m/0dw9c3,6,3
/m/0gck8jq,6,3
/m/02qj6bs,6,3
/m/0cr7p1y,6,3
/m/0bjtyg,6,3
/m/026yfz_,6,3
/m/02qndlj,6,3
/m/0gc7k58,6,3
/m/0dm3107,6,3
/m/0gdlpy4,6,3
/m/0fqpb49,6,3
/m/0c027bs,6,3
/m/045_9d,6,3
/m/025_kt2,6,3
/m/0cr7ql5,6,3
/m/05mxh0d,6,3
/m/0gc0qfr,6,3
/m/027lhzz,6,3
/m/02w96xv,6,3
/m/0ch1zb,6,3
/m/0gbzsb_,6,3
/m/0cz2hq,6,3
/m/0gb_7vd,6,3
/m/054yrb,6,3
/m/05zj3h7,6,3
/m/0cgstp0,6,3
/m/0gbwwl_,6,3
/m/03cpdl5,6,3
/m/08t7tw,6,3
/m/090x1w,6,3
/m/03cb13d,5,3
/m/05f7vg8,5,3
/m/05d7qw,4,3
/m/04tqzq,4,3
/m/0gcglns,4,3
/m/09tf4pl,4,3
/m/026tth4,4,3
/m/067ll2,4,3
/m/03grrk9,4,3
/m/087h_9,4,3
/m/08s3jk,4,3
/m/0k29wn,4,3
/m/07457s,4,3
/m/0jvfy7,4,3
/m/07yw4b,4,3
/m/01qj_k4,4,3
/m/09v6_4f,4,3
/m/03cc36k,4,3
/m/0j_30f,4,3
/m/0dj2kb8,4,3
/m/0dm308_,4,3
/m/05zhrvp,4,3
/m/0b6npsd,4,3
/m/0cm85_y,4,3
/m/0gbys79,4,3
/m/0ccblms,3,3
/m/0cfym4,3,3
/m/0ktdtr,3,3
/m/03y5lfs,3,3
/m/0m_2gwc,3,3
/m/0gbzx6d,3,3
/m/0d27_8,3,3
/m/0833bt,3,3
/m/0bqs9xj,3,3
/m/0gdl1w1,3,3
/m/064kw3f,3,3
/m/0fkch2,3,3
/m/080ppkr,3,3
/m/0gbzb_9,3,3
/m/02qrmwk,3,3
/m/0ds6vdd,3,3
/m/0b73y9,3,3
/m/0k0q_c,3,3
/m/03c6m4w,3,3
/m/0k3_43,3,3
/m/0gb_v_3,3,3
/m/05f850m,3,3
/m/0gc2mvj,3,3
/m/02psm1k,3,3
/m/0cpnt7,3,3
/m/0g9pvxp,3,3
/m/05h2g0r,3,3
/m/09rtr4k,3,3
/m/0gbzs4s,3,3
/m/0ds9z65,3,3
/m/0gc0svl,3,3
/m/05d7pg,3,3
/m/07q9mxs,3,3
/m/02q43qv,3,3
/m/0chjyv,3,3
/m/0j_c08,3,3
/m/043nt7h,3,3
/m/0g9pvyf,3,3
/m/0gc028t,3,3
/m/0c6876,3,3
/m/0gc4w8y,3,3
/m/0dgsd62,3,3
/m/026n52v,3,3
/m/0gbwr6d,3,3
/m/0gdlyrh,3,3
/m/04q3bv5,3,3
/m/0gcyvkz,3,3
/m/05s_gg2,3,3
/m/0gdm4ft,3,3
/m/02pskbk,3,3
/m/0gc2w2g,3,3
/m/06znml3,3,3
/m/04ld7t0,3,3
/m/0cs_5xh,3,3
/m/0274j4z,3,3
/m/04xg7s,3,3
/m/03crflr,3,3
/m/03bp3h,3,3
/m/0bxwgf7,3,3
/m/0gm19zt,3,3
/m/040kmf,3,3
/m/0jvmxh,3,3
/m/0fpfpm,3,3
/m/0gbxryl,3,3
/m/0gbz3mz,3,3
/m/0gb_k87,3,3
/m/0ccljr,3,3
/m/080b17g,3,3
/m/0gbwws_,3,3
/m/0g8p5rm,3,3
/m/02x9x4q,3,3
/m/0bhc551,3,3
/m/0gc5k13,3,3
/m/0h3td9n,3,3
/m/09v84w7,3,3
/m/02r97m9,3,3
/m/0ch5k_g,3,3
/m/0gbxsj1,3,3
/m/07g039,3,3
/m/07r5gt,3,3
/m/05f5bt3,3,3
/m/0dm771,3,3
/m/0cc6442,3,3
/m/02q_pbg,3,3
/m/0gc1357,3,3
/m/0ck2d6y,3,3
/m/0gb_mq3,3,3
/m/06_w4z_,3,3
/m/03d0nn7,3,3
/m/02pt_b1,3,3
/m/04jd5lh,3,3
/m/0gcdwmn,3,3
/m/02qjhhd,3,3
/m/0gbx5k1,3,3
/m/0861_l,3,3
/m/04n3v0_,3,3
/m/06kh6q,3,3
/m/0c49yr,3,3
/m/073rv1,3,3
/m/0ck7vfw,3,3
/m/0gc9cv_,3,3
/m/0j_30t,3,3
/m/03d0nwt,3,3
/m/0cc545z,3,3
/m/084rp8,3,3
/m/0gc8tyv,3,3
/m/0gbwzf4,3,3
/m/0jxbk4,3,3
/m/02g5bf,3,3
/m/0gc6ksd,3,3
/m/02qgsjt,3,3
/m/0b76w8c,3,3
/m/0b_qxqy,3,3
/m/0gdk4wq,3,3
/m/07_mtj,3,3
/m/0gdl_2s,3,3
/m/0ff_01,3,3
/m/025yytp,3,3
/m/03czhr1,3,3
/m/04jfp_k,3,3
/m/0gc2zgn,3,3
/m/05t0bpk,3,3
/m/0gc4y3_,3,3
/m/0hgwfcx,3,3
/m/0cl42rs,3,3
/m/03cd1_x,3,3
/m/07_3kh,3,3
/m/02ps3y3,3,3
/m/05p2900,3,3
/m/0gb_m8k,3,3
/m/0gb_cst,3,3
/m/0285xqh,3,3
/m/0jz9z0x,3,3
/m/0g8p5s5,3,3
/m/0271dpr,3,3
/m/080g_c3,3,3
/m/080g6w_,3,3
/m/02r5l09,3,3
/m/09nc76,3,3
/m/080ff9t,3,3
/m/0gdk0k2,3,3
/m/0gdk02k,3,3
/m/014zyp,223,4
/m/070px,193,4
/m/0970k,184,4
/m/0f0kz,179,4
/m/037_xt,176,4
/m/04xs5q,131,4
/m/013q8x,115,4
/m/030r7t,104,4
/m/063_t,95,4
/m/03nv71,93,4
/m/014zzk,92,4
/m/09wj5,89,4
/m/03ym1,87,4
/m/015qbb,86,4
/m/016ypb,82,4
/m/01846t,80,4
/m/014zxv,78,4
/m/0151zx,76,4
/m/016vcp,72,4
/m/0241jw,69,4
/m/03npmd,68,4
/m/05vjms,66,4
/m/016zp5,66,4
/m/02ck7w,65,4
/m/0154qm,64,4
/m/0gnbw,63,4
/m/015t56,63,4
/m/03b0q4,63,4
/m/0170pk,61,4
/m/01v6480,61,4
/m/04d7mh,61,4
/m/015vql,61,4
/m/0jvtp,59,4
/m/01k109,58,4
/m/01v9l67,56,4
/m/0fwj0,56,4
/m/04y0p0,56,4
/m/01wskg,55,4
/m/0jbp0,53,4
/m/0141kz,53,4
/m/0js9s,53,4
/m/02gvwz,53,4
/m/015dnt,52,4
/m/016ggh,52,4
/m/0nqls,51,4
/m/0kw2x,51,4
/m/0svqs,50,4
/m/01ps2h8,50,4
/m/01kwld,49,4
/m/026c0p,49,4
/m/01tsbmv,49,4
/m/0jfx1,48,4
/m/03w8wd,48,4
/m/01rh0w,48,4
/m/0cqdfh,47,4
/m/06mr6,47,4
/m/04hkh6,43,4
/m/0616jw,42,4
/m/0kr5_,41,4
/m/02784z,41,4
/m/01v90t,41,4
/m/017lqp,40,4
/m/042dmm,40,4
/m/07tmfg,40,4
/m/05757k,40,4
/m/06z9m2,40,4
/m/015np0,39,4
/m/0chsq,39,4
/m/01l2fn,39,4
/m/05kd1p,38,4
/m/01fn42,38,4
/m/01w15n,37,4
/m/0f2df,37,4
/m/02mkkx,37,4
/m/0c04_m,36,4
/m/019ylp,36,4
/m/0byfz,36,4
/m/016j68,36,4
/m/04b8l4,35,4
/m/0c2nlb,34,4
/m/037w7r,34,4
/m/02gqcs,34,4
/m/052k68,34,4
/m/03h_9lg,34,4
/m/0131kb,32,4
/m/04yskw,32,4
/m/04w9fp,31,4
/m/025wk91,30,4
/m/04b3_c,30,4
/m/04v4b_,30,4
/m/0332hj,30,4
/m/0151xv,30,4
/m/0c9584,30,4
/m/0cg9f,30,4
/m/02z0myh,29,4
/m/02lq10,29,4
/m/01tmsd,29,4
/m/01pcq3,28,4
/m/04ynfp,28,4
/m/0n8bn,27,4
/m/0739y,27,4
/m/02phts,27,4
/m/07qn8v,27,4
/m/06t25v,27,4
/m/03bpr2,26,4
/m/06gk5c,26,4
/m/02q0zl,26,4
/m/0bh9_5z,26,4
/m/01s54v,26,4
/m/019_1h,25,4
/m/03vt3j,25,4
/m/0fbscz,25,4
/m/0jvn5j,25,4
/m/06mh3c,25,4
/m/02w3kb,25,4
/m/01c2_j,25,4
/m/0m32_,25,4
/m/0lzb8,24,4
/m/057_hl,24,4
/m/0n89b,24,4
/m/0755wz,24,4
/m/078nzb,24,4
/m/09jvds,24,4
/m/01ycbq,24,4
/m/05t09zw,24,4
/m/02pk6x,24,4
/m/01bh6y,24,4
/m/052kb2,24,4
/m/03xk1_,23,4
/m/01k53x,23,4
/m/02k_gj,23,4
/m/012wgv,23,4
/m/03knl,23,4
/m/0g70_,23,4
/m/042ly5,22,4
/m/01vh08,22,4
/m/05kd0n,21,4
/m/02r6t2p,21,4
/m/0bmh4,21,4
/m/0dbs07,21,4
/m/03nvct,21,4
/m/026d77,21,4
/m/014hn6,21,4
/m/05ck5b,21,4
/m/07sd0p,20,4
/m/013qb0,20,4
/m/02_p8v,20,4
/m/08x5z7,19,4
/m/0356dp,19,4
/m/0h0jz,19,4
/m/01fwf1,19,4
/m/0cj2w,18,4
/m/04bgrh,18,4
/m/0dlz8,18,4
/m/027t_d5,18,4
/m/0547zw,18,4
/m/031y07,17,4
/m/04mx92z,17,4
/m/070mz9,17,4
/m/055c8,16,4
/m/0412scr,16,4
/m/07mz77,16,4
/m/0cl6wz,16,4
/m/07k65n0,16,4
/m/04gpf_,16,4
/m/01385g,16,4
/m/0275w3,16,4
/m/03gxb2p,16,4
/m/030vnz,16,4
/m/06rtbb,16,4
/m/02692v7,16,4
/m/012cyp,15,4
/m/05vgxr,15,4
/m/03hhd_,15,4
/m/0883md,15,4
/m/09j7wl,15,4
/m/022g44,15,4
/m/015kt_,15,4
/m/0b_qnm,15,4
/m/03t231,15,4
/m/017khj,15,4
/m/0g_92,14,4
/m/01wp2sc,14,4
/m/01xsbh,13,4
/m/02bfmn,13,4
/m/01t_wfl,13,4
/m/03xz7p,13,4
/m/09c_qb,13,4
/m/04j3q7,13,4
/m/052k79,13,4
/m/05z47p,13,4
/m/0hwqz,13,4
/m/03d2_dv,12,4
/m/017tk3,12,4
/m/023t0b,12,4
/m/06rydb,12,4
/m/0b3y_4,12,4
/m/015vq_,12,4
/m/0gc1mg,12,4
/m/014zxh,12,4
/m/052k4x,12,4
/m/06q_62,12,4
/m/0431hd,12,4
/m/0kw38,12,4
/m/08fyt2,12,4
/m/0327tt,12,4
/m/09z3n2,12,4
/m/0168dy,12,4
/m/06cl2w,12,4
/m/0gl7r4,11,4
/m/016gkf,11,4
/m/01jmv8,11,4
/m/0148m9,10,4
/m/0mbhr,10,4
/m/0dwyd6,10,4
/m/027fdr1,10,4
/m/012s5j,10,4
/m/026z004,10,4
/m/0272ybv,10,4
/m/0147bj,10,4
/m/015ksl,10,4
/m/08cc45,10,4
/m/010xjr,10,4
/m/01wy5m,10,4
/m/02sh8y,9,4
/m/015010,9,4
/m/04jlgp,9,4
/m/0hs7p,9,4
/m/0301bq,9,4
/m/0brj5b,9,4
/m/0d2qb5,9,4
/m/073s36,9,4
/m/037bkh,9,4
/m/080x3z,9,4
/m/015gw6,9,4
/m/07lf6r,9,4
/m/02nwy6,9,4
/m/01ckhj,9,4
/m/05ybf,9,4
/m/02sqrs,9,4
/m/01vr2bp,8,4
/m/0bz2_z,8,4
/m/0bjh_0,8,4
/m/05lbhv,8,4
/m/05bgxg,8,4
/m/06wx37,8,4
/m/029135,8,4
/m/09czy9,8,4
/m/01z7nj,7,4
/m/03k_xc,7,4
/m/02f2p7,7,4
/m/02t_y3,7,4
/m/03_grl,7,4
/m/045wqf,7,4
/m/04qvbv,7,4
/m/02dztn,7,4
/m/02wfyc,7,4
/m/021fg5,7,4
/m/047px77,7,4
/m/01kv2d3,7,4
/m/0d6rht,7,4
/m/096_sn,7,4
/m/04yq00,7,4
/m/02h__m,7,4
/m/0k9j_,7,4
/m/02vnpjg,7,4
/m/012tnf,6,4
/m/03574m,6,4
/m/02cq81,6,4
/m/02fgm7,6,4
/m/09_8r7,6,4
/m/053t24,6,4
/m/01cthg,6,4
/m/0bs8mqg,6,4
/m/03k9k1,6,4
/m/027y5ry,6,4
/m/01q25_l,6,4
/m/0p9qb,6,4
/m/0byrz0,6,4
/m/0gxft5,6,4
/m/022ygm,6,4
/m/0ckpyv,6,4
/m/02xs5v,6,4
/m/0bwf8j,6,4
/m/0f3l3j,6,4
/m/04jnqj,6,4
/m/01q6bg,6,4
/m/0cblmk9,6,4
/m/049xct,6,4
/m/0164r9,6,4
/m/04x_j4,6,4
/m/05ng1h,6,4
