Freebase_actor_ID,connectivity,community
/m/0f672t,6,4
/m/013qjp,6,4
/m/04qp1y,6,4
/m/01gy7r,6,4
/m/03p9hl,6,4
/m/0byxck,6,4
/m/0blhn8,6,4
/m/07kftp,6,4
/m/0gdt6g,6,4
/m/06z7q9,6,4
/m/04x93v,6,4
/m/04_xy1,6,4
/m/03cz4fh,6,4
/m/04p19x,6,4
/m/0d533t,6,4
/m/016ynj,6,4
/m/02_ntx,6,4
/m/0hyxh,6,4
/m/0c3b2p,6,4
/m/0gwhqv,6,4
/m/07jznv,6,4
/m/01b1br,6,4
/m/03d5450,6,4
/m/02zl4d,6,4
/m/0kq5r,6,4
/m/05slvm,6,4
/m/03lxrq,6,4
/m/0h1_56,6,4
/m/04q3yn,6,4
/m/01xsc9,6,4
/m/01mqnr,6,4
/m/027qdp7,6,4
/m/0bf5f3,6,4
/m/02my3z,6,4
/m/01rnpy,6,4
/m/03h4d3v,6,4
/m/08zlx1,6,4
/m/03wx8t,6,4
/m/0dv23l,6,4
/m/0djmtr,6,4
/m/0f3kzq,6,4
/m/076dp0,6,4
/m/03d9wk,6,4
/m/0bjlk0,6,4
/m/0cb_9j,6,4
/m/0b_dy,6,4
/m/01hkhq,6,4
/m/02y6kz,5,4
/m/02vlnfk,5,4
/m/04wsd1,5,4
/m/061prz,4,4
/m/02pn6m5,4,4
/m/06lkgm,4,4
/m/027k130,4,4
/m/01py4j,4,4
/m/06mdl4,4,4
/m/07kzcy,4,4
/m/07fhh0,4,4
/m/04v3z_,4,4
/m/026qc06,4,4
/m/04zyfg,4,4
/m/03w35_,4,4
/m/012bkl,4,4
/m/01fwt6,4,4
/m/07s6_5,4,4
/m/0977q,4,4
/m/0fqtm2,4,4
/m/08_wbt,4,4
/m/03d7r65,4,4
/m/057hy_,4,4
/m/01w8jm,3,4
/m/01xq7p,3,4
/m/05nd5p,3,4
/m/06v3sh,3,4
/m/0fr15f,3,4
/m/015d2r,3,4
/m/01pcql,3,4
/m/09d2bq,3,4
/m/027pq1z,3,4
/m/047nz1w,3,4
/m/03slgw,3,4
/m/0cc5kt0,3,4
/m/05myc_k,3,4
/m/025z0fl,3,4
/m/06lkjp,3,4
/m/0fh1qn,3,4
/m/01t2sk,3,4
/m/0mj1l,3,4
/m/07l_8f,3,4
/m/01tjc9,3,4
/m/02pgnn_,3,4
/m/015gx1,3,4
/m/02psd2d,3,4
/m/04p2qf,3,4
/m/0333wf,3,4
/m/01l7qw,3,4
/m/027t6z1,3,4
/m/06w7z5,3,4
/m/0gdqnf,3,4
/m/08996y,3,4
/m/0f3l5m,3,4
/m/0mhzd,3,4
/m/0262zkg,3,4
/m/0cspqw,3,4
/m/016gj9,3,4
/m/0ksjjy,3,4
/m/0346xp,3,4
/m/020c55,3,4
/m/02w01x5,3,4
/m/06my04,3,4
/m/012j9q,3,4
/m/074r2y,3,4
/m/02k6rq,3,4
/m/0809gxv,3,4
/m/05mxcl1,3,4
/m/07s_tj,3,4
/m/0bvd6v5,3,4
/m/02wvxvl,3,4
/m/03c5bz,3,4
/m/074g0v,3,4
/m/03rnz7,3,4
/m/02kfm5,3,4
/m/03n6nb,3,4
/m/03bvgc,3,4
/m/027y1zx,3,4
/m/0812r,3,4
/m/01388c,3,4
/m/079qsz,3,4
/m/0g476,3,4
/m/0263m22,3,4
/m/05b31qx,3,4
/m/0h4d_6,3,4
/m/0bh9gnm,3,4
/m/0781fc,3,4
/m/01_gty,3,4
/m/030b93,3,4
/m/03d2_v7,3,4
/m/07hynv,3,4
/m/0847t1,3,4
/m/064mvm3,3,4
/m/0bxj87q,3,4
/m/06_xf8,3,4
/m/03n4z,3,4
/m/04cl1,3,4
/m/0bmh2xj,3,4
/m/093hly,3,4
/m/04jbs64,3,4
/m/03mh0b,3,4
/m/04_51c,3,4
/m/0f_wwf,3,4
/m/03fvqg,3,4
/m/05nyj9c,3,4
/m/03ycnfv,3,4
/m/07khz75,3,4
/m/0289v04,3,4
/m/05hpws,3,4
/m/02htfz,3,4
/m/07bfhp,3,4
/m/0k0q45,3,4
/m/075smyb,3,4
/m/0dztlx,3,4
/m/09v7ngg,3,4
/m/02l6dy,3,4
/m/05b3lc,3,4
/m/0fcc2q,3,4
/m/043mbjt,3,4
/m/09rvgz1,3,4
/m/02j9lm,3,4
/m/08dt95,3,4
/m/0m40r,3,4
/m/0d8vk,3,4
/m/026q71b,3,4
/m/064l6hd,3,4
/m/0271cm0,3,4
/m/02q_935,3,4
/m/03qpwl,3,4
/m/05cw7r,3,4
/m/0dgrhz5,3,4
/m/05kp08,3,4
/m/0dk2gr,3,4
/m/026q8v1,3,4
/m/05q1gn,3,4
/m/0bwm5_n,3,4
/m/01fn_2,3,4
/m/07q83_,3,4
/m/013t2l,3,4
/m/038115,3,4
/m/0cmb_vb,3,4
/m/0lf9j,3,4
/m/018qn8,3,4
/m/0bvs9n,3,4
/m/0f7glr,3,4
/m/0c_gcr,3,4
/m/01201_,3,4
/m/05yyyz,3,4
/m/03rp12,3,4
/m/02v_6qy,3,4
/m/02qfsj8,3,4
/m/0d_n28,3,4
/m/015dlv,3,4
/m/02mkjr,3,4
/m/07b4s0,3,4
/m/074q_g,3,4
/m/07c4pv,3,4
/m/05zr3xm,3,4
/m/05q6zs,3,4
/m/0bnp410,3,4
/m/0586lk,3,4
/m/0bwd6c,3,4
/m/01p8d9,3,4
/m/08_438,3,4
/m/0294fd,3,4
/m/0219q,3,4
/m/0263jvj,3,4
/m/06t0c5,3,4
/m/026lhy0,3,4
/m/079drj,3,4
/m/0ht9x,3,4
/m/03khbz,3,4
/m/08_rjc,3,4
/m/09d8dm,3,4
/m/0c057h,3,4
/m/05q78p,3,4
/m/06kzzm,3,4
/m/01q6zh,3,4
/m/033cj_,3,4
/m/02qjygb,3,4
/m/04vf83,3,4
/m/0gc1dyc,3,4
/m/02trr_,3,4
/m/049t4g,3,4
/m/04g81j,3,4
/m/012jbv,3,4
/m/02gylv,3,4
/m/0cbmt0,3,4
/m/0ckq6w,3,4
/m/01wxyx1,3,4
/m/0dw99y,3,4
/m/04gq7vn,3,4
/m/027fty2,3,4
/m/0c6bdl,3,4
/m/04xbhp,3,4
/m/0gx_p,3,4
/m/0499t3,3,4
/m/01n_q5p,3,4
/m/08j3wq,3,4
/m/0h2fc_,3,4
/m/03h623f,3,4
/m/0h74dy,3,4
/m/02_q_m,3,4
/m/01tj5w,3,4
/m/02qtr4d,3,4
/m/018v_q,3,4
/m/07k84c,3,4
/m/03crmd,3,4
/m/02w6kh9,3,4
/m/04yptr,3,4
/m/024n3z,3,4
/m/01x72k,3,4
/m/0ksxpx,3,4
/m/0cfcb_,3,4
/m/061153,3,4
/m/0750jn,3,4
/m/02qyp1n,3,4
/m/073g89,3,4
/m/0184jc,3,4
/m/0cl2fr,3,4
/m/03v1sp,3,4
/m/07t2tm,3,4
/m/01vrnjt,3,4
/m/0b39c3,3,4
/m/071wvh,1188,5
/m/09tqx3,845,5
/m/0dfjb8,679,5
/m/02rzmzk,505,5
/m/05nqq3,479,5
/m/084g7n,457,5
/m/0d8cr0,455,5
/m/02qnyr7,453,5
/m/02qvhbb,423,5
/m/02ql_ms,415,5
/m/01x2tm8,393,5
/m/047s_cr,376,5
/m/02wmbg,360,5
/m/07_bv_,359,5
/m/0gp8sg,359,5
/m/0627zr,316,5
/m/03chxc3,315,5
/m/03c6hwt,303,5
/m/01gkm5,299,5
/m/0fr7nt,297,5
/m/03chx58,297,5
/m/02xfrd,276,5
/m/01gj8_,274,5
/m/06zmg7m,271,5
/m/03hz1n,254,5
/m/0gp_s5,254,5
/m/025xz3q,248,5
/m/03qp49p,248,5
/m/04cdxc,243,5
/m/09_2gj,234,5
/m/05nqnp,231,5
/m/09jttq,229,5
/m/0gt8fp,227,5
/m/02vn3cv,224,5
/m/09ld6g,220,5
/m/0cd6_9,218,5
/m/0gp_x9,210,5
/m/09k7zf,205,5
/m/06xcd_,198,5
/m/0gbxgss,195,5
/m/02qtsq_,194,5
/m/046rfv,188,5
/m/09g7lgd,187,5
/m/0h1myb,184,5
/m/04v7k2,181,5
/m/0cdrb9,174,5
/m/0d8fv4,156,5
/m/0b6h1nn,147,5
/m/026vd2q,145,5
/m/04yfkhb,145,5
/m/05kfc1,143,5
/m/02dk8v,140,5
/m/0krs4m,138,5
/m/027r_2g,135,5
/m/06c53w,135,5
/m/04cdsl,132,5
/m/026xrkg,132,5
/m/09t6j_,131,5
/m/04cmrt,131,5
/m/03mghw3,130,5
/m/0kst7v,124,5
/m/09r_wb,123,5
/m/03mdv9l,123,5
/m/04n24yj,119,5
/m/09k3dk,118,5
/m/03nr4s4,118,5
/m/05vzql,118,5
/m/0crjsp,114,5
/m/08vxk5,113,5
/m/0gby81r,112,5
/m/026sv5l,110,5
/m/06pwf6,109,5
/m/0gbymjy,106,5
/m/0fb_fx,106,5
/m/0j1_07z,105,5
/m/09gjd32,104,5
/m/04cw5sb,103,5
/m/0gp_tx,103,5
/m/0gxv6n,103,5
/m/0gby6v4,102,5
/m/0c18m7,102,5
/m/0bchj6,102,5
/m/0brddh,99,5
/m/0270lg_,97,5
/m/0gc01m4,96,5
/m/08s0m7,94,5
/m/054_hxv,94,5
/m/08cd4j,93,5
/m/0bby5f,92,5
/m/026grpg,91,5
/m/0gbx2ft,91,5
/m/09kt30,89,5
/m/0b6l_q0,88,5
/m/09_2w4,86,5
/m/0gc3vr0,85,5
/m/04ygybk,82,5
/m/0bcggl,82,5
/m/025t2jh,81,5
/m/05yhh7,80,5
/m/026plzz,78,5
/m/025xfy6,78,5
/m/047g4s0,78,5
/m/0c18z0,77,5
/m/026nvc0,77,5
/m/060s9n,76,5
/m/0577fgf,75,5
/m/04y8rc_,75,5
/m/03y1nsv,74,5
/m/0dkg1g,72,5
/m/0gqxyl,71,5
/m/0brd1d,71,5
/m/025t_m7,69,5
/m/05l1x8,69,5
/m/06h_cf,69,5
/m/026962k,67,5
/m/026cxyt,67,5
/m/03m9jgp,67,5
/m/04yg8ln,65,5
/m/0gxvjg,65,5
/m/05b1219,65,5
/m/04ydm1p,64,5
/m/04jl7nt,63,5
/m/0hh3qc9,63,5
/m/05mgpn,62,5
/m/04f5d4c,62,5
/m/065y5qr,60,5
/m/0c18ht,60,5
/m/07t5b3,59,5
/m/0dxfcqz,58,5
/m/03g_263,56,5
/m/02qmpkk,56,5
/m/063_8nm,55,5
/m/025tcjg,55,5
/m/0gdl862,55,5
/m/04y6c5h,55,5
/m/0d8c6k,54,5
/m/0c03nv,54,5
/m/04ygpmd,53,5
/m/04cdkf,53,5
/m/0jt307,53,5
/m/02qd70z,52,5
/m/02qmph4,52,5
/m/02qqs2_,51,5
/m/05b5fqc,51,5
/m/0fdp18,51,5
/m/0dv47r,50,5
/m/04gnc4q,50,5
/m/04yh931,49,5
/m/07hzpc,48,5
/m/07kf51l,48,5
/m/090gs4,47,5
/m/084z0w,47,5
/m/04ydts7,47,5
/m/05q7wpp,47,5
/m/0464g_t,47,5
/m/0fkt5m,46,5
/m/0537mz2,46,5
/m/040785s,45,5
/m/0b66qd,45,5
/m/0h63npp,44,5
/m/0g1tyv,44,5
/m/0gbx0xx,44,5
/m/026kptc,44,5
/m/0b75q4d,42,5
/m/0267rkd,41,5
/m/02qq4h5,41,5
/m/026jh7s,41,5
/m/0dm2p6,41,5
/m/0593ll,40,5
/m/0282jcy,39,5
/m/08mdtm,39,5
/m/027gds6,39,5
/m/09gkv4j,39,5
/m/03nr1ky,39,5
/m/0dlm6x0,38,5
/m/0jth_3,38,5
/m/04633h4,38,5
/m/0522m32,38,5
/m/027cxm3,38,5
/m/043p3m2,38,5
/m/0273q5l,37,5
/m/025yr7g,37,5
/m/0252wd,37,5
/m/025xz2b,36,5
/m/02vd_b,36,5
/m/04m_z60,35,5
/m/0cmn9c,35,5
/m/01gfzf,35,5
/m/026p2nk,35,5
/m/02w30x4,34,5
/m/0fqn1t5,34,5
/m/069nv4,33,5
/m/0k0zjt,32,5
/m/06t5x_,32,5
/m/0bmc358,32,5
/m/09gjc1g,31,5
/m/027vp38,31,5
/m/04645zm,31,5
/m/03np5_z,31,5
/m/02qnbxw,31,5
/m/0glr73,30,5
/m/05zr6lq,30,5
/m/06zp02,30,5
/m/0ddvxr,30,5
/m/02vy1v1,29,5
/m/0cd70d,29,5
/m/02rztxq,29,5
/m/03h654p,29,5
/m/04y8lps,29,5
/m/0gpb_1,29,5
/m/0gc998j,28,5
/m/03nr1ym,28,5
/m/0gbykrf,28,5
/m/02qrtbn,27,5
/m/0264vwb,27,5
/m/02650q9,27,5
/m/08mr3p,26,5
/m/0gwzhr6,26,5
/m/09rvdzt,26,5
/m/0cmbrn1,26,5
/m/02679cm,26,5
/m/0cfxd5,26,5
/m/0fks1z,26,5
/m/0czmj0,25,5
/m/06_gn3,25,5
/m/0fpnd7,25,5
/m/0h0hhq,25,5
/m/0d5g94,25,5
/m/0h0db9,25,5
/m/04fn91,24,5
/m/0gbznxb,24,5
/m/0gbx9mj,24,5
/m/026plz8,23,5
/m/04mxlwb,23,5
/m/07k8j7j,23,5
/m/0brdlb,23,5
/m/03gv23r,22,5
/m/025xz63,22,5
/m/026jf5d,22,5
/m/0ctb6j,22,5
/m/09gbs5p,22,5
/m/0gcyxg,22,5
/m/09t6r9,21,5
/m/02rwph8,21,5
/m/0cd6xg,21,5
/m/04my_7r,21,5
/m/026hd4g,21,5
/m/0jqb2rf,21,5
/m/0bj640,21,5
/m/027q7ss,20,5
/m/088wb9,19,5
/m/09k3zs,19,5
/m/0j46lfy,19,5
/m/02vlsgw,19,5
/m/0dr_2h2,19,5
/m/0f2hjq,18,5
/m/0gc8dmq,18,5
/m/02rylh6,18,5
/m/02q750h,18,5
/m/0gbypft,18,5
/m/02632qd,17,5
/m/04ykw4,17,5
/m/07kf92v,17,5
/m/09jn9t,17,5
/m/02r74r9,17,5
/m/0bh74l5,17,5
/m/025xy_l,16,5
/m/0gc2xf9,16,5
/m/0gmbnhf,16,5
/m/07f4g_,15,5
/m/02kgy2,15,5
/m/0bmckwz,15,5
/m/0gbztt_,15,5
/m/04g0yqj,15,5
/m/0bbvc7_,15,5
/m/0hgzhr1,15,5
/m/0b550c,14,5
/m/05b3gpy,14,5
/m/0c392k,14,5
/m/026pmjj,14,5
/m/066027w,14,5
/m/02672dp,14,5
/m/0gbyybw,14,5
/m/0gc2vyq,14,5
/m/0ff0rq,13,5
/m/0gc7xbl,13,5
/m/027czg7,13,5
/m/0fpp9d,13,5
/m/0cp1n0s,13,5
/m/02w85g8,12,5
/m/0gcmbjq,12,5
/m/04q9vbh,12,5
/m/0gdkvfn,12,5
/m/0ffgks,11,5
/m/0523j0d,11,5
/m/076vyjv,10,5
/m/0hhr6ml,10,5
/m/03ydbdk,10,5
/m/05z48f,10,5
/m/047dxsn,10,5
/m/0gc2plc,10,5
/m/09g6lvd,10,5
/m/026m_gk,10,5
/m/0f0djh,10,5
/m/077215,10,5
/m/025s4hp,9,5
/m/0hh8dlf,9,5
/m/027czgl,9,5
/m/03cldd4,9,5
/m/02prw88,9,5
/m/04m_1zf,9,5
/m/02rwjfz,9,5
/m/0j1_5ln,9,5
/m/04bfn2,9,5
/m/0gpbx_,9,5
/m/080kws4,9,5
/m/02rr042,9,5
/m/03c72bb,9,5
/m/025xyzk,8,5
/m/04n6bks,7,5
/m/09gp_yb,7,5
/m/0bs0r3b,7,5
/m/04q99c7,7,5
/m/0hh1ckr,7,5
/m/0gdk5j0,7,5
/m/04f160h,7,5
/m/03mdbl2,7,5
/m/0c3zvw9,7,5
/m/0gc09q6,7,5
/m/0bs788k,7,5
/m/0gm1tmt,7,5
/m/0g3dq2,7,5
/m/02rtlm3,7,5
/m/03hkp94,6,5
/m/04668h2,6,5
/m/03cld9d,6,5
/m/09gk3j5,6,5
/m/025tdwc,6,5
/m/03m9h0m,6,5
/m/0ghmnt,6,5
/m/047f036,6,5
/m/0c65tr,6,5
/m/025tcx3,6,5
/m/0cp3zq,6,5
/m/09gkxg6,6,5
/m/04gq5mw,6,5
/m/0h3pvwm,6,5
/m/0fd1cb,6,5
/m/0gdknq0,6,5
/m/0fr0zv,6,5
/m/04gtnv_,6,5
/m/0k7lj3,6,5
/m/07kj3f9,6,5
/m/0gb_zn9,6,5
/m/09xyc1,6,5
/m/0gb_rdh,6,5
/m/0h1sgs,6,5
/m/0fdr9z,6,5
/m/05s_wsx,6,5
/m/0gbx4t3,6,5
/m/026l137,5,5
/m/0dj2nnb,5,5
/m/09v2zrt,5,5
/m/064kddk,5,5
/m/03c_sm3,4,5
/m/0gc2m9m,4,5
/m/0gc669x,4,5
/m/0jtmb7,4,5
/m/051zyst,4,5
/m/0k13cs,4,5
/m/0gmg329,4,5
/m/08079sq,4,5
/m/0bmfc5d,4,5
/m/017n2g,4,5
/m/061qtz,4,5
/m/04n3wnz,4,5
/m/0gc55m9,4,5
/m/02qnywq,3,5
/m/0g83_v,3,5
/m/0bbz0rv,3,5
/m/05szmb6,3,5
/m/0b6w17,3,5
/m/027g6xh,3,5
/m/0ds6bt5,3,5
/m/03cnp_j,3,5
/m/026bp86,3,5
/m/0k39_f,3,5
/m/0bmf18d,3,5
/m/0ddcnz4,3,5
/m/0bhbr1q,3,5
/m/0gby0_k,3,5
/m/09ggz74,3,5
/m/026g7t5,3,5
/m/02vnm31,3,5
/m/09g6wpy,3,5
/m/0gbwmxp,3,5
/m/0h970l2,3,5
/m/0gc6dht,3,5
/m/06w4wmq,3,5
/m/04gv1tt,3,5
/m/08fcp1,3,5
/m/0gq1rt,3,5
/m/0463_8t,3,5
/m/0gcxztd,3,5
/m/04y88mr,3,5
/m/0b7rp4y,3,5
/m/0gc49tb,3,5
/m/076ymtg,3,5
/m/0hh67yp,3,5
/m/0272t_k,3,5
/m/04y6w8q,3,5
/m/0gbxhwt,3,5
/m/05w8bb,3,5
/m/0gpbyp,3,5
/m/0fpgtz_,3,5
/m/02rvhtj,3,5
/m/02rtkn4,3,5
/m/07k8dj_,3,5
/m/0gc950n,3,5
/m/025zfdz,3,5
/m/0807ht1,3,5
/m/0264c2c,3,5
/m/03hllvw,3,5
/m/04cmyj,3,5
/m/05zzghk,3,5
/m/0k7s08,3,5
/m/080hxfv,3,5
/m/0hh5tm8,3,5
/m/0263_3w,3,5
/m/0d80tn,3,5
/m/0gbmc95,3,5
/m/0h3lj2t,3,5
/m/0br_7d6,3,5
/m/02780sm,3,5
/m/0gc6glh,3,5
/m/0drzy1s,3,5
/m/03cb4xf,3,5
/m/04m_m5b,3,5
/m/0284pr_,3,5
/m/04n3yb7,3,5
/m/02q__s8,3,5
/m/0hhft5k,3,5
/m/0pkr1,179,6
/m/012d40,173,6
/m/065d1h,162,6
/m/04jb97,155,6
/m/01t2h2,118,6
/m/0cc32s,109,6
/m/04yfjx,105,6
/m/026675_,104,6
/m/04ry64,95,6
/m/02nrln,95,6
/m/0139q5,88,6
/m/01f873,86,6
/m/0ks107,77,6
/m/07ftc0,70,6
/m/05f9x5,68,6
/m/02mz_6,63,6
/m/02wk4d,60,6
/m/09cy9j,60,6
/m/06d_3_,58,6
/m/04333s,56,6
/m/06vz5f,56,6
/m/059q0p,55,6
/m/01d1yr,53,6
/m/079hyb,51,6
/m/02q2m9p,51,6
/m/09pskv,51,6
/m/03r2sj,50,6
/m/09rxc2c,49,6
/m/0m9v7,47,6
/m/0k353d,46,6
/m/02qs1xk,45,6
/m/06srhs,44,6
/m/01qgbxt,44,6
/m/02r2y4w,44,6
/m/054k_8,43,6
/m/03hllnb,43,6
/m/038ncy,41,6
/m/075t7s,40,6
/m/0279118,39,6
/m/0dx_gl,37,6
/m/070wmt,36,6
/m/068jlm,34,6
/m/0265gps,34,6
/m/05q8thn,33,6
/m/0451j,32,6
/m/04vpq2,32,6
/m/0g9bfgt,30,6
/m/05dp9m,30,6
/m/09wn3y,28,6
/m/063nxp,28,6
/m/0gcv8g,28,6
/m/04tndx,27,6
/m/06t827,27,6
/m/0bz6wt0,26,6
/m/083q_s,26,6
/m/04ghd8,26,6
/m/05mgdf,26,6
/m/0jsnwy,25,6
/m/03cp9fl,25,6
/m/0cdnh5,25,6
/m/0gby6q8,24,6
/m/02rhjnk,24,6
/m/05szr8b,24,6
/m/09f57q,23,6
/m/0bz6wsr,23,6
/m/05p0sty,23,6
/m/0gc_bfh,22,6
/m/04vpxc,22,6
/m/0261mm1,22,6
/m/06vh34,22,6
/m/0d2z80,21,6
/m/027xl2v,21,6
/m/0jbb154,21,6
/m/012ykt,20,6
/m/01pww7v,19,6
/m/02ps5kj,19,6
/m/02r36fq,18,6
/m/04kb1b,18,6
/m/0g9fbg5,18,6
/m/06w496h,18,6
/m/02r1_j2,18,6
/m/04jbbb7,18,6
/m/0644w3,18,6
/m/01vkwh,16,6
/m/08lp87,16,6
/m/04n_v6,16,6
/m/05s_153,15,6
/m/0278fjv,15,6
/m/0gc106j,15,6
/m/03ck7kq,15,6
/m/0270t25,15,6
/m/07wwq2,15,6
/m/01qjjnh,14,6
/m/0k3530,14,6
/m/047phjy,14,6
/m/0b4_3m,14,6
/m/04pk7b,14,6
/m/04qz5l,14,6
/m/06vdqd,14,6
/m/038n8v,13,6
/m/0c4qcmz,13,6
/m/05f60cw,13,6
/m/0gbwsqd,13,6
/m/026qk9,13,6
/m/049j7d,13,6
/m/0gdmdm,13,6
/m/0g4why0,13,6
/m/097t_x,12,6
/m/01n5t63,12,6
/m/07tglpw,12,6
/m/0139t1,12,6
/m/02156l,12,6
/m/02wk8g,12,6
/m/060sx4,12,6
/m/0g9bffz,12,6
/m/0g9fbhr,11,6
/m/0270tt7,11,6
/m/02qv9l2,11,6
/m/0fxsg9,11,6
/m/0ccf2q,11,6
/m/07ysvg,11,6
/m/047dght,11,6
/m/0285ybs,10,6
/m/01hr26,10,6
/m/01t_54y,10,6
/m/03gybz_,10,6
/m/0c9znq,10,6
/m/0bm8z2h,10,6
/m/0dzsqb,10,6
/m/0dxg0wd,10,6
/m/02r1zgd,10,6
/m/0fppb0y,10,6
/m/08cfpp,10,6
/m/03byjgh,10,6
/m/05_dcr,10,6
/m/07tgln9,9,6
/m/03y7rnn,9,6
/m/08986q,9,6
/m/099d4,9,6
/m/0g2kp2,9,6
/m/03c7gfd,9,6
/m/01t2f5,9,6
/m/0gcctjw,9,6
/m/0k47wj,9,6
/m/064nh_q,9,6
/m/0gc11h1,9,6
/m/0gcgvfj,9,6
/m/0bnnr3v,9,6
/m/0h0js6,9,6
/m/01qbdtj,9,6
/m/0j1wbzp,9,6
/m/0j_mf8,9,6
/m/0416zpw,9,6
/m/027l0yg,8,6
/m/0gk05n,8,6
/m/06sn4q,8,6
/m/020m4x,8,6
/m/01p9ygs,8,6
/m/0546r1,8,6
/m/08rd9l,7,6
/m/06tv06,7,6
/m/0jvx1b,7,6
/m/0506z9,7,6
/m/07xq51,7,6
/m/06w53kk,7,6
/m/0h2nvw4,7,6
/m/03cy3b2,7,6
/m/0fwb16,7,6
/m/05z68y,7,6
/m/025bjq,7,6
/m/063_kcc,7,6
/m/0465hd_,7,6
/m/03g4ck,6,6
/m/047dh64,6,6
/m/04c_bk,6,6
/m/0fgyyy,6,6
/m/07tynm,6,6
/m/0c5d0b,6,6
/m/03gqpqy,6,6
/m/071cqy,6,6
/m/0jlv5,6,6
/m/0d7r2lr,6,6
/m/0gc4_cg,6,6
/m/0275ds,6,6
/m/0gdk6bq,6,6
/m/099m4y,6,6
/m/0jwl7kl,6,6
/m/027790s,6,6
/m/02vmrkr,6,6
/m/089dl1,6,6
/m/08zd4j,6,6
/m/0jj736f,6,6
/m/0gch64x,6,6
/m/0j_wqj,6,6
/m/027t7fw,6,6
/m/04n5ffj,6,6
/m/0gdkvm8,6,6
/m/0gcd38j,6,6
/m/0gbly77,6,6
/m/0g9fbhd,6,6
/m/04q6gj2,6,6
/m/09fv6m,6,6
/m/0flxbw,5,6
/m/02hz8h,5,6
/m/09y6_h,5,6
/m/0cs1q9,4,6
/m/05p8rrc,4,6
/m/04_056,4,6
/m/01v2z8c,4,6
/m/06w9nm4,4,6
/m/04r8g7,4,6
/m/04mk75w,4,6
/m/05wh0s,4,6
/m/0gc2_6p,3,6
/m/05rt_j,3,6
/m/0c5ck3,3,6
/m/0gc2xfk,3,6
/m/027vrp2,3,6
/m/0gdkfmk,3,6
/m/0bj5xcf,3,6
/m/063ym62,3,6
/m/0279l5j,3,6
/m/02z8zdz,3,6
/m/01vxg6p,3,6
/m/042rnl,3,6
/m/0g98ymq,3,6
/m/0k4g5f,3,6
/m/09gf0bf,3,6
/m/08gb_n,3,6
/m/0d7r2kv,3,6
/m/051vw2,3,6
/m/0gcv1y,3,6
/m/0gc174m,3,6
/m/01r1jx,3,6
/m/0268ng7,3,6
/m/0gpj8c,3,6
/m/0c4qcp4,3,6
/m/02r31wf,3,6
/m/0gc5zgy,3,6
/m/02wkfc,3,6
/m/03cgmz2,3,6
/m/0gc12dq,3,6
/m/0dymvp,3,6
/m/020zlf,3,6
/m/0g552rh,3,6
/m/0jthsxj,3,6
/m/0f69fc,3,6
/m/02px0q7,3,6
/m/07ftrr,3,6
/m/09qy40,3,6
/m/0gbw_g8,3,6
/m/03gqlzb,3,6
/m/05szq11,3,6
/m/03c2lw0,3,6
/m/0gc25ss,3,6
/m/0267b86,3,6
/m/0bvc4pd,3,6
/m/064qbs2,3,6
/m/05v3w98,3,6
/m/04z_8x,3,6
/m/0dcfnz,3,6
/m/0640rfm,3,6
/m/0d7rr76,3,6
/m/0d2810f,3,6
/m/02pw0yk,3,6
/m/0bnnr31,3,6
/m/0k47wq,3,6
/m/0k47wb,3,6
/m/0bqs51b,3,6
/m/0jsy14,3,6
/m/02z1tc1,3,6
/m/04rfng,3,6
/m/08rd51,3,6
/m/03yrbz,3,6
/m/02gf_l,673,7
/m/031c2r,364,7
/m/04mlh8,333,7
/m/02_p5w,277,7
/m/0sw6y,256,7
/m/0c5vh,216,7
/m/01tszq,192,7
/m/01r4bps,178,7
/m/01lly5,172,7
/m/024my5,165,7
/m/0725ny,128,7
/m/03vpf_,119,7
/m/06b4wb,109,7
/m/02wrhj,106,7
/m/03dn9v,103,7
/m/04hxyv,102,7
/m/044xpb,98,7
/m/083wr9,96,7
/m/06nsb9,92,7
/m/0582cf,91,7
/m/01nd6v,86,7
/m/02hblj,86,7
/m/01rrwf6,83,7
/m/032y6l,82,7
/m/01tpl1p,80,7
/m/04lg9r,79,7
/m/019803,76,7
/m/022s1m,75,7
